Time,Content
2021-06-09,韦尔股份(603501.SH)：控股股东虞仁荣解押264万股
2021-06-09,韦尔股份：控股股东部分股权解除质押
2021-06-10,韦尔股份控股股东虞仁荣264万股股份解除质押
2021-06-15,韦尔股份(603501.SH)：减持期满 控股股东虞仁荣累计减持600万股
2021-06-15,韦尔股份股东虞仁荣减持600万股 套现3.92亿
2021-06-18,【龙虎榜】韦尔股份6月18日成交明细
2021-06-23,A股异动 | 获券商扎堆唱好 韦尔股份(603501.SH)大涨超7%
2021-06-23,韦尔股份(603501.SH)：2020年度权益分派10派3.15元 股权登记日6月29日
2021-06-24,韦尔股份(603501.SH)：控股股东及其一致行动人再次减持韦尔转债244万张
2021-06-28,韦尔股份(603501.SH):“韦尔转债”7月5日起开始转股
2021-06-30,韦尔股份(603501.SH)上半年净利预增126.41%-146.78%
2021-06-30,韦尔股份：上半年净利同比预增126%-147%
2021-06-30,韦尔股份2021年上半年预计净利将增加12.52亿-14.53亿 产品类型不断丰富
2021-07-05,韦尔股份：拟购买控股子公司少数股权 有利于公司更好地优化资源配置
2021-07-06,韦尔股份四年投近40亿研发 产品结构优化毛利率超32%
2021-07-09,韦尔股份(603501.SH)：控股股东及其一致行动人减持韦尔转债244万张
2021-07-13,韦尔股份(603501.SH)：拟变更可转债募集资金投资项目以保障供应链安全
2021-07-20,韦尔股份(603501.SH)：控股股东解质770万股
2021-07-23,韦尔股份(603501.SH)：不提前赎回“韦尔转债”
2021-07-26,韦尔股份(603501.SH)：控股股东虞仁荣质押1100万股
2021-07-26,韦尔股份控股股东虞仁荣质押1100万股 用于生产经营
2021-08-09,韦尔股份(603501.SH)：虞小荣等三人减持期过半 合计减持58.3万股
2021-08-10,韦尔股份跌4.55% 中信证券上月研报上调目标价至388元
2021-08-12,韦尔股份(603501.SH)：控股股东虞仁荣解质1770万股
2021-08-12,韦尔股份：控股股东虞仁荣解质1770万股
2021-08-16,电子通信回调，立讯精密、韦尔股份下跌，5G50ETF（159811）小幅下挫0.43%
2021-08-17,韦尔股份：拟对子公司增资不超20亿元 拟购置土地设立临港基地
2021-08-17,韦尔股份：拟对子公司豪威传感器增资不超20亿元 拟用于购置土地设立临港基地
2021-08-17,【公告抢先看】晚间重要公告：韦尔股份拟对子公司增资不超20亿元、新洋丰拟投建年产20万吨磷酸铁等配套项目
2021-08-17,韦尔股份(603501.SH)拟对子公司增资不超20亿元 用于购置土地设立临港基地
2021-08-26,韦尔股份(603501.SH)半年度净利润22.44亿元 同比增长126.60%
2021-08-26,韦尔股份2021年半年度净利22.44亿元 同比净利增加126.60%
2021-08-27,韦尔股份发半年报股价涨3% 净利增速远超营收增速
2021-08-30,韦尔股份(603501.SH)：控股股东虞仁荣拟减持不超790万股
2021-08-30,韦尔股份股东虞仁荣拟减持不超790万股公司股份 上半年公司净利22.44亿
2021-08-31,韦尔股份(603501.SH)大跌超7% 控股股东拟减持
2021-08-31,韦尔股份跌9.39% 中泰证券昨日刚喊买入
2021-09-02,韦尔股份跌5.84% 中泰证券周一喊买入
2021-09-03,韦尔股份跌3.73% 中泰证券周一喊买入
2021-09-16,韦尔股份(603501.SH)：向激励对象授予795万份股票期权
2021-09-27,韦尔股份(603501.SH)：控股股东已通过大宗交易减持528.59万股
2021-09-28,韦尔股份(603501.SH)：控股股东质押800万股
2021-09-28,韦尔股份控股股东虞仁荣质押800万股 用于偿还债务
2021-09-29,韦尔股份(603501.SH)：控股股东质押59万股
2021-09-29,韦尔股份控股股东虞仁荣质押59万股 用于偿还债务
2021-10-11,韦尔股份(603501.SH):前三季度预计盈利32.52亿-36.52亿元，同比增加88.32%-111.49%
2021-10-18,A股异动 | 半导体板块走低 韦尔股份(603501.SH)跌逾5%
2021-10-21,韦尔股份(603501.SH)：91.67万股限制性股票将于11月1日上市流通
2021-10-22,韦尔股份(603501.SH)：拟以5.5亿元参与认购北京君正定增股份
2021-10-28,A股异动 | 韦尔股份(603501.SH)逆势涨4.47% 汽车芯片龙头英飞凌频创新高
2021-10-29,韦尔股份(603501.SH)第三季度净利润12.75亿元 同比增长73.11%
2021-10-29,韦尔股份：前三季度实现净利润35.18亿元，同比增长103.78%
2021-11-01,韦尔股份(603501.SH)：授予187名激励对象359.7万股限制性股票
2021-11-08,韦尔股份(603501.SH)：纪刚、贾渊及虞小荣已合计减持59.1万股
2021-11-10,韦尔股份(603501.SH)：相关股票期权第二个行权期拟行权数量为268.628万份
