Time,Content
2021-06-11,新华保险(01336.HK)：前五月原保费收入826.72亿元 同比增长4.64%
2021-06-11,新华保险(601336.SH)前5月原保费收入达826.72亿元 同比增长4.64%
2021-06-11,新华保险前5月保费收入826.72亿元 同比增长4.64%
2021-06-17,新华保险(601336.SH)：监事刘德斌、石泓玉任职资格获银保监会核准
2021-06-17,新华保险(01336.HK)监事任职资格获中国银保监会核准
2021-07-13,新华保险(01336.HK)上半年原保费收入1006.1亿元 同比增长3.85%
2021-07-13,新华保险(601336.SH)前6月原保费收入达1006.1亿元 同比增长3.85%
2021-07-13,新华保险上半年保费收入1006.1亿元 同比增长3.85%
2021-07-29,新华保险(601336.SH)2020年度A股权益分派10派13.9元 股权登记日为8月5日
2021-08-12,新华保险(601336.SH)：1-7月原保费收入1099.36亿元 同比增长2.5%
2021-08-12,新华保险(01336.HK)8月26日举行董事会会议审批中期业绩
2021-08-12,新华保险前7月保费收入1099.36亿元 同比增长2.5%
2021-08-18,新华保险(01336.HK)：郭瑞祥辞任非执行董事
2021-08-18,新华保险董事郭瑞祥因工作原因辞职
2021-08-26,新华保险(601336.SH)半年度归母净利润105.46亿元 同比增长28.3%
2021-08-26,新华保险2021年上半年净利105.46亿 同比增长28.3%
2021-08-26,新华保险上半年保费增4% 新业务价值降22%退保金增56%
2021-08-27,新华保险：上半年保费创历史新高，净利同比增28.3%
2021-08-30,新华保险(01336.HK)获贝莱德增持152.15万股
2021-09-01,新华保险安徽分公司违法被罚 未按规定使用保险费率
2021-09-01,新华保险吉安中支违法被罚 虚列员工绩效薪酬套取费用
2021-09-06,新华保险人力清虚半年缩减16.5万代理人 总投资收益率6.5%拉动净利增长28%
2021-09-06,新华保险人力清虚半年缩减16.5万代理人 总投资收益率6.5%拉动净利增长28%
2021-09-06,新华保险人力清虚半年缩减16.5万代理人 总投资收益率6.5%拉动净利增长28%
2021-09-06,新华保险人力清虚半年缩减16.5万代理人 总投资收益率6.5%拉动净利增长28%
2021-09-06,新华保险人力清虚半年缩减16.5万代理人 总投资收益率6.5%拉动净利增长28%
2021-09-06,新华保险拒赔一天曝3起败诉 黑龙江山东内蒙均遭判赔
2021-09-13,新华保险(601336.SH)前8月原保费收入1189.38亿元 同比增长2.00%
2021-09-13,新华保险(01336.HK)：1-8月原保费收入1189.4亿元 同比增长2%
2021-09-23,新华保险(01336.HK):增选杨毅担任审计与关联交易控制委员会委员
2021-10-18,新华保险(601336.SH)前9月原保费收入1365.62亿元 同比增长1.64%
2021-10-19,新华保险前9月累计实现原保险保费收入约1365.62亿元
2021-10-28,新华保险(601336.SH)：第三季度净利降51.2%至14.08亿元，
2021-10-28,新华保险前三季度净利119.54亿元， 同比增长7.65%
2021-10-28,新华保险前三季保费增长率下降 三季度净利同比降51%
2021-10-29,A股异动 | 保险股大跌，新华保险跌超4%
2021-11-03,新华保险(01336.HK)：何兴达及杨雪董事任职资格获银保监会核准
2021-11-11,新华保险(601336.SH)：1-10月累计原保费收入1473.78亿元 同比增长1.53%
2021-11-11,新华保险(01336.HK)：1-10月保费收入1473.78亿元 同比增长1.53%
2021-11-11,新华保险：1-10月累计原保费收入1473.78亿元 同比增长1.53%
2021-11-11,新华保险2021年前10月实现累计原保险保费收入1473.78亿元
2021-11-16,新华保险(601336.SH)：徐志斌董事长任职资格获中国银保监会核准
2021-11-17,徐志斌担任新华保险董事长获银保监会核准
2021-11-17,新华保险董事长徐志斌任职获批，曾在券商和投行工作多年
2021-11-22,新华保险(01336.HK)：公司法定代表人变更为徐志斌
2021-11-22,新华保险(601336.SH)：公司法定代表人已变更为徐志斌
2021-11-26,新华保险专属商业养老保险开通线上投保，“养老钱”迎新投资渠道
