Time,Content
2021-06-01,东方财富(300059.SZ)：天天基金获民生银行上海分行提供综合授信20亿元
2021-06-08,奥园美谷(000615.SZ)：广州奥美产业投资拟向民生银行广州分行申请4.18亿元并购贷款
2021-06-17,民生银行(600016.SH)：2020年度权益分派10派2.13元 股权登记日6月23日
2021-06-18,民生银行：我行保证与主要股东之间不存在利益输送或风险转移
2021-06-20,宁波银行(002142.SZ)：最高人民法院终审判决驳回民生银行宁波分行的上诉、维持原判
2021-06-23,民生银行“过昭关”，6月新增罚款近500万，年内已领罚单15张
2021-06-23,民生银行：恒大集团及其关联企业在我行授信风险仍处在可控范围内
2021-06-23,民生银行：恒大集团及其关联企业在我行的所有授信业务还本付息情况均正常
2021-06-29,泛海控股(000046.SZ)：就向民生银行北京分行申请的融资 增加抵押担保
2021-07-05,参与倒量虚假交易！民生银行、国信证券、南粤银行收自律处分
2021-07-06,天泽信息(300209.SZ)：民生银行计划启动司法程序拍卖天泽星网大楼
2021-07-13,一日售罄！民生银行代销的兴证全球某FOF再刷认购纪录上限
2021-07-14,民生银行(600016.SH)：股东中国泛海所持3.888亿股将被司法拍卖
2021-07-15,近4亿股份遭法拍 民生银行公告：中国泛海不是第一大股东
2021-07-16,民生银行股东层面信息不断，分行、支行因贷款业务被罚
2021-07-28,东岳硅材(300821.SZ)：长石投资所持8407.4598万股被司法划转给民生银行北京分行
2021-07-28,民生银行(600016.SH)：中国泛海被动减持1.42亿股H股
2021-07-28,民生银行股东隆亨资本被动减持1.42亿股
2021-07-29,触发贷款协议约定！中国泛海方面被动减持民生银行H股1.42亿股
2021-08-02,民生银行：股东中国泛海控制的隆亨资本被动减持1.19亿股
2021-08-02,民生银行(600016.SH)：中国泛海控制的隆亨资本被动减持约1.19亿股H股
2021-08-02,民生银行股东被动减持1.19亿股 一季度公司净利147.47亿
2021-08-03,民生银行(600016.SH)：发行金融债券获银保监会批准
2021-08-04,民生银行获银保监会批准发行不超过800亿元金融债券
2021-08-05,民生银行(01988.HK)拟没收未领取的股息
2021-08-06,民生银行(600016.SH)：中国泛海所持3.888亿股A股的司法拍卖被撤回
2021-08-09,人均薪酬合计超400万元，民生银行公开14名高管税前薪酬其余部分
2021-08-09,民生银行武汉分行违法被罚 违规办理福费廷业务
2021-08-27,民生银行深圳分行违法被罚 违规扣划客户账户资金
2021-08-27,民生银行(600016.SH)半年度净利润265.56亿元 同比下降6.67%
2021-08-29,民生银行2021年上半年净利265.56亿下滑6.67% 利息净收入同比减少
2021-08-30,民生银行上半年营收降11% 支付员工薪酬福利总额增13%
2021-09-02,民生银行(01988.HK)遭非执行董事卢志强减持820万股
2021-09-17,港股异动 | 民生银行(1988.HK)四日累跌14% 对恒大风险敞口最大
2021-09-17,民生银行厦门分行违法被罚 信用卡信贷资金流入房地产
2021-09-30,民生银行：注册资本增至437.82亿元，将于10月18日派发境内优先股股息
2021-10-13,国民养老保险公司获民生银行增资，第三支柱养老保险政策加速
2021-10-19,民生银行(01988.HK)10月29日举行董事会会议审批三季度业绩
2021-10-29,民生银行：前三季度实现净利354.87亿元，营收降幅收窄
2021-11-01,民生银行不超过800亿元人民币金融债券发行获批
2021-11-02,中飞股份(300489.SZ)：拟向民生银行哈尔滨分行申请不超1亿元综合授信额度
2021-11-12,大金重工(002487.SZ)：拟向民生银行沈阳分行申请最高授信额度3亿元
2021-11-15,民生银行(600016.SH)：成功发行300亿元金融债券
2021-11-16,民生银行成功发行300亿元金融债券
